,Unnamed: 0,date,ishol/week,group,name,quantity,unit_cogs,monthly_Avgtemp,monthly_avg_FeelsLikeC,monthly_avg_HeatIndexC,monthly_avg_cloudcover,monthly_avg_humidity
716,716,2018-01-01,9,DRINK_JUICE,BATON KINDER DELIC 39 G,3,1.5,-0.4199999999999999,-4.84,1,2,82.81
717,717,2018-01-01,9,DRINK_JUICE,CAPPY  1 L JAB?KO,1,3.28,-0.4199999999999999,-4.84,1,2,82.81
718,718,2018-01-01,9,DRINK_JUICE,CAPPY MULTIWITAMIN 1 L,2,4.22,-0.4199999999999999,-4.84,1,2,82.81
719,719,2018-01-01,9,DRINK_JUICE,COSTA CZARNA PORZECZKA 2L,1,2.39,-0.4199999999999999,-4.84,1,2,82.81
720,720,2018-01-01,9,DRINK_JUICE,COSTA JABLKOWA 2L,1,2.4,-0.4199999999999999,-4.84,1,2,82.81
721,721,2018-01-01,9,DRINK_JUICE,FORTUNA SOK POMARANCZ 0_3,12,1.8,-0.4199999999999999,-4.84,1,2,82.81
722,722,2018-01-01,9,DRINK_JUICE,HELANA N/G 1_75 JAB+RABARBER,5,2.44,-0.4199999999999999,-4.84,1,2,82.81
723,723,2018-01-01,9,DRINK_JUICE,HELLENA  ZIELONE JAB?KO N/G 1_75 L,2,2.44,-0.4199999999999999,-4.84,1,2,82.81
724,724,2018-01-01,9,DRINK_JUICE,HELLENA 1_25 GAZ LEMONIADA,7,1.57,-0.4199999999999999,-4.84,1,2,82.81
725,725,2018-01-01,9,DRINK_JUICE,HELLENA 1_75 L N/G  POMARANCZOWY,6,1.66,-0.4199999999999999,-4.84,1,2,82.81
726,726,2018-01-01,9,DRINK_JUICE,HELLENA ORANZADA BIALA 1_25K GAZ,2,1.35,-0.4199999999999999,-4.84,1,2,82.81
727,727,2018-01-01,9,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,12,1.35,-0.4199999999999999,-4.84,1,2,82.81
